CMP1,Entry,PLATE,ROW,COL,LATID,Supplier,CAT,Name,Conc_mM,IC50,Yeast_Active,Pubchem_CID,Notes
CMP1901,2719,LAT034,G,11,LAT034G11,Maybridge,S 04394,NA,2.5,NA,+,NA,   
CMP1912,2720,LAT034,H,11,LAT034H11,Maybridge,S 04412,NA,2.5,NA,+,NA,   
CMP1913,2721,LAT035,A,2,LAT035A02,Maybridge,S 04434,NA,2.5,NA,+,NA,   
CMP1924,2722,LAT035,B,2,LAT035B02,Maybridge,S 04585,NA,2.5,NA,+,NA,   
CMP1935,2723,LAT035,C,2,LAT035C02,Maybridge,S 04788,NA,2.5,NA,+,NA,   
CMP1946,2724,LAT035,D,2,LAT035D02,Maybridge,S 05229,NA,2.5,NA,+,NA,   
CMP1957,2725,LAT035,E,2,LAT035E02,Maybridge,S 05244,NA,2.5,NA,+,NA,   
CMP1968,2726,LAT035,F,2,LAT035F02,Maybridge,S 05525,NA,2.5,NA,+,NA,   
CMP1979,2727,LAT035,G,2,LAT035G02,Maybridge,S 05769,NA,2.5,NA,+,NA,   
CMP1990,2728,LAT035,H,2,LAT035H02,Maybridge,S 05784,NA,2.5,NA,+,NA,   
CMP1915,2729,LAT035,A,3,LAT035A03,Maybridge,S 06066,NA,2.5,NA,+,NA,   
CMP1926,2730,LAT035,B,3,LAT035B03,Maybridge,S 06150,NA,2.5,NA,+,NA,   
CMP1937,2731,LAT035,C,3,LAT035C03,Maybridge,S 06729,NA,2.5,NA,+,NA,   
CMP1948,2732,LAT035,D,3,LAT035D03,Maybridge,S 06736,NA,2.5,NA,+,NA,   
CMP1959,2733,LAT035,E,3,LAT035E03,Maybridge,S 06777,NA,2.5,NA,+,NA,   
CMP1970,2734,LAT035,F,3,LAT035F03,Maybridge,S 07429,NA,2.5,NA,+,NA,   
CMP1981,2735,LAT035,G,3,LAT035G03,Maybridge,S 07624,NA,2.5,NA,+,NA,   
CMP1992,2736,LAT035,H,3,LAT035H03,Maybridge,S 07629,NA,2.5,NA,+,NA,   
CMP1916,2737,LAT035,A,4,LAT035A04,Maybridge,S 07776,NA,2.5,NA,+,NA,   
CMP1927,2738,LAT035,B,4,LAT035B04,Maybridge,S 07872,NA,2.5,NA,+,NA,   
CMP1938,2739,LAT035,C,4,LAT035C04,Maybridge,S 08178,NA,2.5,NA,+,NA,   
CMP1949,2740,LAT035,D,4,LAT035D04,Maybridge,S 08870,NA,2.5,NA,+,NA,   
CMP1960,2741,LAT035,E,4,LAT035E04,Maybridge,S 09387,NA,2.5,NA,+,NA,   
CMP1971,2742,LAT035,F,4,LAT035F04,Maybridge,S 09389,NA,2.5,NA,+,NA,   
CMP1982,2743,LAT035,G,4,LAT035G04,Maybridge,S 09398,NA,2.5,NA,+,NA,   
CMP1993,2744,LAT035,H,4,LAT035H04,Maybridge,S 09411,NA,2.5,NA,+,NA,   
CMP1917,2745,LAT035,A,5,LAT035A05,Maybridge,S 09528,NA,2.5,NA,+,NA,   
CMP1928,2746,LAT035,B,5,LAT035B05,Maybridge,S 09579,NA,2.5,NA,+,NA,   
CMP1939,2747,LAT035,C,5,LAT035C05,Maybridge,S 09668,NA,2.5,NA,+,NA,   
CMP1950,2748,LAT035,D,5,LAT035D05,Maybridge,S 09759,NA,2.5,NA,+,NA,   
CMP1961,2749,LAT035,E,5,LAT035E05,Maybridge,S 09951,NA,2.5,NA,+,NA,   
CMP1972,2750,LAT035,F,5,LAT035F05,Maybridge,S 10006,NA,2.5,NA,+,NA,   
CMP1983,2751,LAT035,G,5,LAT035G05,Maybridge,S 10015,NA,2.5,NA,+,NA,   
CMP1994,2752,LAT035,H,5,LAT035H05,Maybridge,S 10379,NA,2.5,NA,+,NA,   
CMP1918,2753,LAT035,A,6,LAT035A06,Maybridge,S 10385,NA,2.5,NA,+,NA,   
CMP1929,2754,LAT035,B,6,LAT035B06,Maybridge,S 10606,NA,2.5,NA,+,NA,   
CMP1940,2755,LAT035,C,6,LAT035C06,Maybridge,S 10775,NA,2.5,NA,+,NA,   
CMP1951,2756,LAT035,D,6,LAT035D06,Maybridge,S 10886,NA,2.5,NA,+,NA,   
CMP1962,2757,LAT035,E,6,LAT035E06,Maybridge,S 11269,NA,2.5,NA,+,NA,   
CMP1973,2758,LAT035,F,6,LAT035F06,Maybridge,S 11422,NA,2.5,NA,+,NA,   
CMP1984,2759,LAT035,G,6,LAT035G06,Maybridge,S 11423,NA,2.5,NA,+,NA,   
CMP1995,2760,LAT035,H,6,LAT035H06,Maybridge,S 11460,NA,2.5,NA,+,NA,   
CMP1919,2761,LAT035,A,7,LAT035A07,Maybridge,S 11753,NA,2.5,NA,+,NA,   
CMP1930,2762,LAT035,B,7,LAT035B07,Maybridge,S 11816,NA,2.5,NA,+,NA,   
CMP1941,2763,LAT035,C,7,LAT035C07,Maybridge,S 11817,NA,2.5,NA,+,NA,   
CMP1952,2764,LAT035,D,7,LAT035D07,Maybridge,S 11898,NA,2.5,NA,+,NA,   
CMP1963,2765,LAT035,E,7,LAT035E07,Maybridge,S 12156,NA,2.5,NA,+,NA,   
CMP1974,2766,LAT035,F,7,LAT035F07,Maybridge,S 12161,NA,2.5,NA,+,NA,   
CMP1985,2767,LAT035,G,7,LAT035G07,Maybridge,S 12357,NA,2.5,NA,+,NA,   
CMP1996,2768,LAT035,H,7,LAT035H07,Maybridge,S 12378,NA,2.5,NA,+,NA,   
CMP1920,2769,LAT035,A,8,LAT035A08,Maybridge,S 12401,NA,2.5,NA,+,NA,   
CMP1931,2770,LAT035,B,8,LAT035B08,Maybridge,S 12414,NA,2.5,NA,+,NA,   
CMP1942,2771,LAT035,C,8,LAT035C08,Maybridge,S 12549,NA,2.5,NA,+,NA,   
CMP1953,2772,LAT035,D,8,LAT035D08,Maybridge,S 12609,NA,2.5,NA,+,NA,   
CMP1964,2773,LAT035,E,8,LAT035E08,Maybridge,S 12623,NA,2.5,NA,+,NA,   
CMP1975,2774,LAT035,F,8,LAT035F08,Maybridge,S 12646,NA,2.5,NA,+,NA,   
CMP1986,2775,LAT035,G,8,LAT035G08,Maybridge,S 12653,NA,2.5,NA,+,NA,   
CMP1997,2776,LAT035,H,8,LAT035H08,Maybridge,S 12685,NA,2.5,NA,+,NA,   
CMP1921,2777,LAT035,A,9,LAT035A09,Maybridge,S 12686,NA,2.5,NA,+,NA,   
CMP1932,2778,LAT035,B,9,LAT035B09,Maybridge,S 12770,NA,2.5,NA,+,NA,   
CMP1943,2779,LAT035,C,9,LAT035C09,Maybridge,S 12847,NA,2.5,NA,+,NA,   
CMP1954,2780,LAT035,D,9,LAT035D09,Maybridge,S 12852,NA,2.5,NA,+,NA,   
CMP1965,2781,LAT035,E,9,LAT035E09,Maybridge,S 12909,NA,2.5,NA,+,NA,   
CMP1976,2782,LAT035,F,9,LAT035F09,Maybridge,S 13069,NA,2.5,NA,+,NA,   
CMP1987,2783,LAT035,G,9,LAT035G09,Maybridge,S 13071,NA,2.5,NA,+,NA,   
CMP1998,2784,LAT035,H,9,LAT035H09,Maybridge,S 13384,NA,2.5,NA,+,NA,   
CMP1922,2785,LAT035,A,10,LAT035A10,Maybridge,S 13652,NA,2.5,NA,+,NA,   
CMP1933,2786,LAT035,B,10,LAT035B10,Maybridge,S 14008,NA,2.5,NA,+,NA,   
CMP1944,2787,LAT035,C,10,LAT035C10,Maybridge,S 14115,NA,2.5,NA,+,NA,   
CMP1955,2788,LAT035,D,10,LAT035D10,Maybridge,S 14118,NA,2.5,NA,+,NA,   
CMP1966,2789,LAT035,E,10,LAT035E10,Maybridge,S 14119,NA,2.5,NA,+,NA,   
CMP1977,2790,LAT035,F,10,LAT035F10,Maybridge,S 14125,NA,2.5,NA,+,NA,   
CMP1988,2791,LAT035,G,10,LAT035G10,Maybridge,S 14161,NA,2.5,NA,+,NA,   
CMP1999,2792,LAT035,H,10,LAT035H10,Maybridge,S 14251,NA,2.5,NA,+,NA,   
CMP1923,2793,LAT035,A,11,LAT035A11,Maybridge,S 14290,NA,2.5,NA,+,NA,   
CMP1934,2794,LAT035,B,11,LAT035B11,Maybridge,S 14294,NA,2.5,NA,+,NA,   
CMP1945,2795,LAT035,C,11,LAT035C11,Maybridge,S 14371,NA,2.5,NA,+,NA,   
CMP1956,2796,LAT035,D,11,LAT035D11,Maybridge,S 14458,NA,2.5,NA,+,NA,   
CMP1967,2797,LAT035,E,11,LAT035E11,Maybridge,S 14474,NA,2.5,NA,+,NA,   
CMP1978,2798,LAT035,F,11,LAT035F11,Maybridge,S 14530,NA,2.5,NA,+,NA,   
CMP1989,2799,LAT035,G,11,LAT035G11,Maybridge,S 14619,NA,2.5,NA,+,NA,   
CMP2000,2800,LAT035,H,11,LAT035H11,Maybridge,S 14672,NA,2.5,NA,+,NA,   
CMP2001,2801,LAT036,A,2,LAT036A02,Maybridge,S 14683,NA,2.5,NA,+,NA,   
CMP2013,2802,LAT036,B,2,LAT036B02,Maybridge,S 14685,NA,2.5,NA,+,NA,   
CMP2024,2803,LAT036,C,2,LAT036C02,Maybridge,S 14731,NA,2.5,NA,+,NA,   
CMP2035,2804,LAT036,D,2,LAT036D02,Maybridge,S 14801,NA,2.5,NA,+,NA,   
CMP2046,2805,LAT036,E,2,LAT036E02,Maybridge,S 14818,NA,2.5,NA,+,NA,   
CMP2057,2806,LAT036,F,2,LAT036F02,Maybridge,S 14918,NA,2.5,NA,+,NA,   
CMP2068,2807,LAT036,G,2,LAT036G02,Maybridge,S 15048,NA,2.5,NA,+,NA,   
CMP2079,2808,LAT036,H,2,LAT036H02,Maybridge,S 15343,NA,2.5,NA,+,NA,   
CMP2004,2809,LAT036,A,3,LAT036A03,Maybridge,S 15347,NA,2.5,NA,+,NA,   
CMP2015,2810,LAT036,B,3,LAT036B03,Maybridge,S 15348,NA,2.5,NA,+,NA,   
CMP2026,2811,LAT036,C,3,LAT036C03,Maybridge,SEW 00138,NA,2.5,NA,+,NA,   
CMP2037,2812,LAT036,D,3,LAT036D03,Maybridge,SEW 00373,NA,2.5,NA,+,NA,   
CMP2048,2813,LAT036,E,3,LAT036E03,Maybridge,SEW 00893,NA,2.5,NA,+,NA,   
CMP2059,2814,LAT036,F,3,LAT036F03,Maybridge,SEW 00998,NA,2.5,NA,+,NA,   
CMP2070,2815,LAT036,G,3,LAT036G03,Maybridge,SEW 01036,NA,2.5,NA,+,NA,   
CMP2081,2816,LAT036,H,3,LAT036H03,Maybridge,SEW 01176,NA,2.5,NA,+,NA,   
CMP2005,2817,LAT036,A,4,LAT036A04,Maybridge,SEW 01391,NA,2.5,NA,+,NA,   
CMP2016,2818,LAT036,B,4,LAT036B04,Maybridge,SEW 01466,NA,2.5,NA,+,NA,   
CMP2027,2819,LAT036,C,4,LAT036C04,Maybridge,SEW 01542,NA,2.5,NA,+,NA,   
CMP2038,2820,LAT036,D,4,LAT036D04,Maybridge,SEW 01610,NA,2.5,NA,+,NA,   
CMP2049,2821,LAT036,E,4,LAT036E04,Maybridge,SEW 01690,NA,2.5,NA,+,NA,   
CMP2060,2822,LAT036,F,4,LAT036F04,Maybridge,SEW 01792,NA,2.5,NA,+,NA,   
CMP2071,2823,LAT036,G,4,LAT036G04,Maybridge,SEW 01952,NA,2.5,NA,+,NA,   
CMP2082,2824,LAT036,H,4,LAT036H04,Maybridge,SEW 01975,NA,2.5,NA,+,NA,   
CMP2006,2825,LAT036,A,5,LAT036A05,Maybridge,SEW 01976,NA,2.5,NA,+,NA,   
CMP2017,2826,LAT036,B,5,LAT036B05,Maybridge,SEW 02356,NA,2.5,NA,+,NA,   
CMP2028,2827,LAT036,C,5,LAT036C05,Maybridge,SEW 02357,NA,2.5,NA,+,NA,   
CMP2039,2828,LAT036,D,5,LAT036D05,Maybridge,SEW 02428,NA,2.5,NA,+,NA,   
CMP2050,2829,LAT036,E,5,LAT036E05,Maybridge,SEW 02484,NA,2.5,NA,+,NA,   
CMP2061,2830,LAT036,F,5,LAT036F05,Maybridge,SEW 02663,NA,2.5,NA,+,NA,   
CMP2072,2831,LAT036,G,5,LAT036G05,Maybridge,SEW 02827,NA,2.5,NA,+,NA,   
CMP2083,2832,LAT036,H,5,LAT036H05,Maybridge,SEW 02839,NA,2.5,NA,+,NA,   
CMP2007,2833,LAT036,A,6,LAT036A06,Maybridge,SEW 03054,NA,2.5,NA,+,NA,   
CMP2018,2834,LAT036,B,6,LAT036B06,Maybridge,SEW 03381,NA,2.5,NA,+,NA,   
CMP2029,2835,LAT036,C,6,LAT036C06,Maybridge,SEW 03396,NA,2.5,NA,+,NA,   
CMP2040,2836,LAT036,D,6,LAT036D06,Maybridge,SEW 03536,NA,2.5,NA,+,NA,   
CMP2051,2837,LAT036,E,6,LAT036E06,Maybridge,SEW 03542,NA,2.5,NA,+,NA,   
CMP2062,2838,LAT036,F,6,LAT036F06,Maybridge,SEW 03547,NA,2.5,NA,+,NA,   
CMP2073,2839,LAT036,G,6,LAT036G06,Maybridge,SEW 03567,NA,2.5,NA,+,NA,   
CMP2084,2840,LAT036,H,6,LAT036H06,Maybridge,SEW 03587,NA,2.5,NA,+,NA,   
CMP2008,2841,LAT036,A,7,LAT036A07,Maybridge,SEW 03593,NA,2.5,NA,+,NA,   
CMP2019,2842,LAT036,B,7,LAT036B07,Maybridge,SEW 03729,NA,2.5,NA,+,NA,   
CMP2030,2843,LAT036,C,7,LAT036C07,Maybridge,SEW 03758,NA,2.5,NA,+,NA,   
CMP2041,2844,LAT036,D,7,LAT036D07,Maybridge,SEW 03768,NA,2.5,NA,+,NA,   
CMP2052,2845,LAT036,E,7,LAT036E07,Maybridge,SEW 03926,NA,2.5,NA,+,NA,   
CMP2063,2846,LAT036,F,7,LAT036F07,Maybridge,SEW 03989,NA,2.5,NA,+,NA,   
CMP2074,2847,LAT036,G,7,LAT036G07,Maybridge,SEW 04168,NA,2.5,NA,+,NA,   
CMP2085,2848,LAT036,H,7,LAT036H07,Maybridge,SEW 04188,NA,2.5,NA,+,NA,   
CMP2009,2849,LAT036,A,8,LAT036A08,Maybridge,SEW 04204,NA,2.5,NA,+,NA,   
CMP2020,2850,LAT036,B,8,LAT036B08,Maybridge,SEW 04277,NA,2.5,NA,+,NA,   
CMP2031,2851,LAT036,C,8,LAT036C08,Maybridge,SEW 04632,NA,2.5,NA,+,NA,   
CMP2042,2852,LAT036,D,8,LAT036D08,Maybridge,SEW 04694,NA,2.5,NA,+,NA,   
CMP2053,2853,LAT036,E,8,LAT036E08,Maybridge,SEW 04698,NA,2.5,NA,+,NA,   
CMP2064,2854,LAT036,F,8,LAT036F08,Maybridge,SEW 04707,NA,2.5,NA,+,NA,   
CMP2075,2855,LAT036,G,8,LAT036G08,Maybridge,SEW 04774,NA,2.5,NA,+,NA,   
CMP2086,2856,LAT036,H,8,LAT036H08,Maybridge,SEW 04952,NA,2.5,NA,+,NA,   
CMP2010,2857,LAT036,A,9,LAT036A09,Maybridge,SEW 05461,NA,2.5,NA,+,NA,   
CMP2021,2858,LAT036,B,9,LAT036B09,Maybridge,SEW 05722,NA,2.5,NA,+,NA,   
CMP2032,2859,LAT036,C,9,LAT036C09,Maybridge,SEW 05753,NA,2.5,NA,+,NA,   
CMP2043,2860,LAT036,D,9,LAT036D09,Maybridge,SEW 05793,NA,2.5,NA,+,NA,   
CMP2054,2861,LAT036,E,9,LAT036E09,Maybridge,SEW 05886,NA,2.5,NA,+,NA,   
CMP2065,2862,LAT036,F,9,LAT036F09,Maybridge,SEW 05912,NA,2.5,NA,+,NA,   
CMP2076,2863,LAT036,G,9,LAT036G09,Maybridge,SEW 05933,NA,2.5,NA,+,NA,   
CMP2087,2864,LAT036,H,9,LAT036H09,Maybridge,SEW 05971,NA,2.5,NA,+,NA,   
CMP2011,2865,LAT036,A,10,LAT036A10,Maybridge,SEW 06148,NA,2.5,NA,+,NA,   
CMP2022,2866,LAT036,B,10,LAT036B10,Maybridge,SEW 06186,NA,2.5,NA,+,NA,   
CMP2033,2867,LAT036,C,10,LAT036C10,Maybridge,SEW 06217,NA,2.5,NA,+,NA,   
CMP2044,2868,LAT036,D,10,LAT036D10,Maybridge,SEW 06219,NA,2.5,NA,+,NA,   
CMP2055,2869,LAT036,E,10,LAT036E10,Maybridge,SEW 06307,NA,2.5,NA,+,NA,   
CMP2066,2870,LAT036,F,10,LAT036F10,Maybridge,SEW 06512,NA,2.5,NA,+,NA,   
CMP2077,2871,LAT036,G,10,LAT036G10,Maybridge,SEW 06612,NA,2.5,NA,+,NA,   
CMP2088,2872,LAT036,H,10,LAT036H10,Maybridge,SJC 00192,NA,2.5,NA,+,NA,   
CMP2012,2873,LAT036,A,11,LAT036A11,Maybridge,SJC 00193,NA,2.5,NA,+,NA,   
CMP2023,2874,LAT036,B,11,LAT036B11,Maybridge,SJC 00194,NA,2.5,NA,+,NA,   
CMP2034,2875,LAT036,C,11,LAT036C11,Maybridge,SP 00110,NA,2.5,NA,+,NA,   
CMP2045,2876,LAT036,D,11,LAT036D11,Maybridge,SP 00114,NA,2.5,NA,+,NA,   
CMP2056,2877,LAT036,E,11,LAT036E11,Maybridge,SP 00189,NA,2.5,NA,+,NA,   
CMP2067,2878,LAT036,F,11,LAT036F11,Maybridge,SP 00190,NA,2.5,NA,+,NA,   
CMP2078,2879,LAT036,G,11,LAT036G11,Maybridge,SP 00208,NA,2.5,NA,+,NA,   
CMP2089,2880,LAT036,H,11,LAT036H11,Maybridge,S 02113,NA,2.5,NA,+,NA,   
CMP2090,2881,LAT037,A,2,LAT037A02,Maybridge,SP 00209,NA,2.5,NA,+,NA,   
CMP2101,2882,LAT037,B,2,LAT037B02,Maybridge,SP 01076,NA,2.5,NA,+,NA,   
CMP2112,2883,LAT037,C,2,LAT037C02,Maybridge,SP 01343,NA,2.5,NA,+,NA,   
CMP2124,2884,LAT037,D,2,LAT037D02,Maybridge,SP 01371,NA,2.5,NA,+,NA,   
CMP2135,2885,LAT037,E,2,LAT037E02,Maybridge,SP 01381,NA,2.5,NA,+,NA,   
CMP2146,2886,LAT037,F,2,LAT037F02,Maybridge,SP 01416,NA,2.5,NA,+,NA,   
CMP2157,2887,LAT037,G,2,LAT037G02,Maybridge,SP 01458,NA,2.5,NA,+,NA,   
CMP2168,2888,LAT037,H,2,LAT037H02,Maybridge,SPB 00264,NA,2.5,NA,+,NA,   
CMP2092,2889,LAT037,A,3,LAT037A03,Maybridge,SPB 00379,NA,2.5,NA,+,NA,   
CMP2103,2890,LAT037,B,3,LAT037B03,Maybridge,SPB 00387,NA,2.5,NA,+,NA,   
CMP2115,2891,LAT037,C,3,LAT037C03,Maybridge,SPB 00390,NA,2.5,NA,+,NA,   
CMP2126,2892,LAT037,D,3,LAT037D03,Maybridge,SPB 00416,NA,2.5,NA,+,NA,   
CMP2137,2893,LAT037,E,3,LAT037E03,Maybridge,SPB 00430,NA,2.5,NA,+,NA,   
CMP2148,2894,LAT037,F,3,LAT037F03,Maybridge,SPB 00439,NA,2.5,NA,+,NA,   
CMP2159,2895,LAT037,G,3,LAT037G03,Maybridge,SPB 00471,NA,2.5,NA,+,NA,   
CMP2170,2896,LAT037,H,3,LAT037H03,Maybridge,SPB 00514,NA,2.5,NA,+,NA,   
CMP2093,2897,LAT037,A,4,LAT037A04,Maybridge,SPB 00521,NA,2.5,NA,+,NA,   
CMP2104,2898,LAT037,B,4,LAT037B04,Maybridge,SPB 00523,NA,2.5,NA,+,NA,   
CMP2116,2899,LAT037,C,4,LAT037C04,Maybridge,SPB 00625,NA,2.5,NA,+,NA,   
CMP2127,2900,LAT037,D,4,LAT037D04,Maybridge,SPB 00779,NA,2.5,NA,+,NA,   
CMP2138,2901,LAT037,E,4,LAT037E04,Maybridge,SPB 00830,NA,2.5,NA,+,NA,   
CMP2149,2902,LAT037,F,4,LAT037F04,Maybridge,SPB 00832,NA,2.5,NA,+,NA,   
CMP2160,2903,LAT037,G,4,LAT037G04,Maybridge,SPB 00836,NA,2.5,NA,+,NA,   
CMP2171,2904,LAT037,H,4,LAT037H04,Maybridge,SPB 00900,NA,2.5,NA,+,NA,   
CMP2094,2905,LAT037,A,5,LAT037A05,Maybridge,SPB 01039,NA,2.5,NA,+,NA,   
CMP2105,2906,LAT037,B,5,LAT037B05,Maybridge,SPB 01040,NA,2.5,NA,+,NA,   
CMP2117,2907,LAT037,C,5,LAT037C05,Maybridge,SPB 01264,NA,2.5,NA,+,NA,   
CMP2128,2908,LAT037,D,5,LAT037D05,Maybridge,SPB 01435,NA,2.5,NA,+,NA,   
CMP2139,2909,LAT037,E,5,LAT037E05,Maybridge,SPB 01640,NA,2.5,NA,+,NA,   
CMP2150,2910,LAT037,F,5,LAT037F05,Maybridge,SPB 01661,NA,2.5,NA,+,NA,   
CMP2161,2911,LAT037,G,5,LAT037G05,Maybridge,SPB 01732,NA,2.5,NA,+,NA,   
CMP2172,2912,LAT037,H,5,LAT037H05,Maybridge,SPB 01822,NA,2.5,NA,+,NA,   
CMP2095,2913,LAT037,A,6,LAT037A06,Maybridge,SPB 01852,NA,2.5,NA,+,NA,   
CMP2106,2914,LAT037,B,6,LAT037B06,Maybridge,SPB 01907,NA,2.5,NA,+,NA,   
CMP2118,2915,LAT037,C,6,LAT037C06,Maybridge,SPB 02034,NA,2.5,NA,+,NA,   
CMP2129,2916,LAT037,D,6,LAT037D06,Maybridge,SPB 02048,NA,2.5,NA,+,NA,   
CMP2140,2917,LAT037,E,6,LAT037E06,Maybridge,SPB 02113,NA,2.5,NA,+,NA,   
CMP2151,2918,LAT037,F,6,LAT037F06,Maybridge,SPB 02371,NA,2.5,NA,+,NA,   
CMP2162,2919,LAT037,G,6,LAT037G06,Maybridge,SPB 02483,NA,2.5,NA,+,NA,   
CMP2173,2920,LAT037,H,6,LAT037H06,Maybridge,SPB 02714,NA,2.5,NA,+,NA,   
CMP2096,2921,LAT037,A,7,LAT037A07,Maybridge,SPB 02854,NA,2.5,NA,+,NA,   
CMP2107,2922,LAT037,B,7,LAT037B07,Maybridge,SPB 02912,NA,2.5,NA,+,NA,   
CMP2119,2923,LAT037,C,7,LAT037C07,Maybridge,SPB 03066,NA,2.5,NA,+,NA,   
CMP2130,2924,LAT037,D,7,LAT037D07,Maybridge,SPB 03159,NA,2.5,NA,+,NA,   
CMP2141,2925,LAT037,E,7,LAT037E07,Maybridge,SPB 04020,NA,2.5,NA,+,NA,   
CMP2152,2926,LAT037,F,7,LAT037F07,Maybridge,SPB 04137,NA,2.5,NA,+,NA,   
CMP2163,2927,LAT037,G,7,LAT037G07,Maybridge,SPB 04158,NA,2.5,NA,+,NA,   
CMP2174,2928,LAT037,H,7,LAT037H07,Maybridge,SPB 04159,NA,2.5,NA,+,NA,   
CMP2097,2929,LAT037,A,8,LAT037A08,Maybridge,SPB 04383,NA,2.5,NA,+,NA,   
CMP2108,2930,LAT037,B,8,LAT037B08,Maybridge,SPB 04386,NA,2.5,NA,+,NA,   
CMP2120,2931,LAT037,C,8,LAT037C08,Maybridge,SPB 04433,NA,2.5,NA,+,NA,   
CMP2131,2932,LAT037,D,8,LAT037D08,Maybridge,SPB 04446,NA,2.5,NA,+,NA,   
CMP2142,2933,LAT037,E,8,LAT037E08,Maybridge,SPB 05119,NA,2.5,NA,+,NA,   
CMP2153,2934,LAT037,F,8,LAT037F08,Maybridge,SPB 05385,NA,2.5,NA,+,NA,   
CMP2164,2935,LAT037,G,8,LAT037G08,Maybridge,SPB 05912,NA,2.5,NA,+,NA,   
CMP2175,2936,LAT037,H,8,LAT037H08,Maybridge,SPB 05914,NA,2.5,NA,+,NA,   
CMP2098,2937,LAT037,A,9,LAT037A09,Maybridge,SPB 06132,NA,2.5,NA,+,NA,   
CMP2109,2938,LAT037,B,9,LAT037B09,Maybridge,SPB 06166,NA,2.5,NA,+,NA,   
CMP2121,2939,LAT037,C,9,LAT037C09,Maybridge,SPB 06240,NA,2.5,NA,+,NA,   
CMP2132,2940,LAT037,D,9,LAT037D09,Maybridge,SPB 06343,NA,2.5,NA,+,NA,   
CMP2143,2941,LAT037,E,9,LAT037E09,Maybridge,SPB 06520,NA,2.5,NA,+,NA,   
CMP2154,2942,LAT037,F,9,LAT037F09,Maybridge,SPB 06705,NA,2.5,NA,+,NA,   
CMP2165,2943,LAT037,G,9,LAT037G09,Maybridge,SPB 06981,NA,2.5,NA,+,NA,   
CMP2176,2944,LAT037,H,9,LAT037H09,Maybridge,SPB 07000,NA,2.5,NA,+,NA,   
CMP2099,2945,LAT037,A,10,LAT037A10,Maybridge,SPB 07023,NA,2.5,NA,+,NA,   
CMP2110,2946,LAT037,B,10,LAT037B10,Maybridge,SPB 07027,NA,2.5,NA,+,NA,   
CMP2122,2947,LAT037,C,10,LAT037C10,Maybridge,SPB 07028,NA,2.5,NA,+,NA,   
CMP2133,2948,LAT037,D,10,LAT037D10,Maybridge,SPB 07110,NA,2.5,NA,+,NA,   
CMP2144,2949,LAT037,E,10,LAT037E10,Maybridge,SPB 07120,NA,2.5,NA,+,NA,   
CMP2155,2950,LAT037,F,10,LAT037F10,Maybridge,SPB 07211,NA,2.5,NA,+,NA,   
CMP2166,2951,LAT037,G,10,LAT037G10,Maybridge,SPB 07212,NA,2.5,NA,+,NA,   
CMP2177,2952,LAT037,H,10,LAT037H10,Maybridge,SPB 07218,NA,2.5,NA,+,NA,   
CMP2100,2953,LAT037,A,11,LAT037A11,Maybridge,SPB 07449,NA,2.5,NA,+,NA,   
CMP2111,2954,LAT037,B,11,LAT037B11,Maybridge,SPB 07517,NA,2.5,NA,+,NA,   
CMP2123,2955,LAT037,C,11,LAT037C11,Maybridge,SPB 07561,NA,2.5,NA,+,NA,   
CMP2134,2956,LAT037,D,11,LAT037D11,Maybridge,SPB 07594,NA,2.5,NA,+,NA,   
CMP2145,2957,LAT037,E,11,LAT037E11,Maybridge,SPB 07691,NA,2.5,NA,+,NA,   
CMP2156,2958,LAT037,F,11,LAT037F11,Maybridge,SPB 07700,NA,2.5,NA,+,NA,   
CMP2167,2959,LAT037,G,11,LAT037G11,Maybridge,SPB 07780,NA,2.5,NA,+,NA,   
CMP2178,2960,LAT037,H,11,LAT037H11,Maybridge,SPB 07789,NA,2.5,NA,+,NA,   
CMP2179,2961,LAT038,A,2,LAT038A02,Maybridge,SPB 07894,NA,2.5,NA,+,NA,   
CMP2182,2962,LAT038,B,2,LAT038B02,Maybridge,SPB 07915,NA,2.5,NA,+,NA,   
CMP2184,2963,LAT038,C,2,LAT038C02,Maybridge,SPB 07935,NA,2.5,NA,+,NA,   
CMP2186,2964,LAT038,D,2,LAT038D02,Maybridge,SPB 07951,NA,2.5,NA,+,NA,   
CMP2188,2965,LAT038,E,2,LAT038E02,Maybridge,SPB 08198,NA,2.5,NA,+,NA,   
CMP2189,2966,LAT038,F,2,LAT038F02,Maybridge,SPB 08252,NA,2.5,NA,+,NA,   
CMP2190,2967,LAT038,G,2,LAT038G02,Maybridge,SPB 08303,NA,2.5,NA,+,NA,   
CMP2192,2968,LAT038,H,2,LAT038H02,Maybridge,SPB 08304,NA,2.5,NA,+,NA,   
CMP2181,2969,LAT038,A,3,LAT038A03,Maybridge,SPB 08306,NA,2.5,NA,+,NA,   
CMP2183,2970,LAT038,B,3,LAT038B03,Maybridge,TG 00189,NA,2.5,NA,+,NA,   
CMP2185,2971,LAT038,C,3,LAT038C03,Maybridge,XAX 00025,NA,2.5,NA,+,NA,   
CMP2187,2972,LAT038,D,3,LAT038D03,Maybridge,XBX 00124,NA,2.5,NA,+,NA,   
CMP2193,2973,LAT039,A,2,LAT039A02,Maybridge,AW 00255,NA,2.5,NA,+,NA,   
CMP2204,2974,LAT039,B,2,LAT039B02,Maybridge,AW 00421,NA,2.5,NA,+,NA,   
